Timestamp,EnvID,SensorName,ContactID,ContactIndex,PosX,PosY,PosZ,QuatW,QuatX,QuatY,QuatZ,Fx,Fy,Fz,ForceMagnitude,ForceAlongNormal
2.2000,0,gripper_left_sensor_3,0,0,0.5459,-0.0854,0.0127,0.7050,0.7087,0.0240,0.0142,-0.0244,0.4459,0.0025,0.4465,-0.4465
2.2000,0,gripper_left_sensor_4,0,0,0.5554,-0.0849,0.0126,0.7050,0.7087,0.0240,0.0142,-0.6542,11.8277,0.0732,11.8460,-11.8458
2.2000,0,gripper_right_sensor_4,0,0,0.5509,-0.0012,0.0131,-0.7087,0.7050,0.0142,-0.0240,0.9093,-15.7239,-0.0930,15.7505,-15.7500
2.4000,0,gripper_left_sensor_4,0,0,0.5549,-0.0854,0.0127,0.7055,0.7083,0.0189,0.0097,-0.5133,12.4537,0.0598,12.4644,-12.4642
2.4000,0,gripper_right_sensor_3,0,0,0.5420,-0.0020,0.0132,-0.7083,0.7055,0.0097,-0.0189,0.0132,-0.3020,-0.0014,0.3023,-0.3023
2.4000,0,gripper_right_sensor_4,0,0,0.5515,-0.0016,0.0131,-0.7083,0.7055,0.0097,-0.0189,0.6639,-15.2046,-0.0688,15.2193,-15.2189
2.6000,0,gripper_left_sensor_4,0,0,0.5547,-0.0858,0.0128,0.7059,0.7081,0.0165,0.0077,-0.4384,12.5545,0.0499,12.5622,-12.5620
2.6000,0,gripper_right_sensor_3,0,0,0.5423,-0.0023,0.0132,-0.7081,0.7059,0.0077,-0.0165,0.0179,-0.4776,-0.0018,0.4780,-0.4780
2.6000,0,gripper_right_sensor_4,0,0,0.5518,-0.0020,0.0131,-0.7081,0.7059,0.0077,-0.0165,0.5537,-14.8093,-0.0547,14.8198,-14.8194
2.8000,0,gripper_left_sensor_4,0,0,0.5545,-0.0861,0.0128,0.7060,0.7080,0.0151,0.0065,-0.3947,12.6282,0.0438,12.6344,-12.6342
2.8000,0,gripper_right_sensor_3,0,0,0.5425,-0.0026,0.0132,-0.7080,0.7060,0.0065,-0.0151,0.0191,-0.5664,-0.0018,0.5668,-0.5668
2.8000,0,gripper_right_sensor_4,0,0,0.5520,-0.0023,0.0131,-0.7080,0.7060,0.0065,-0.0151,0.4915,-14.5646,-0.0464,14.5729,-14.5726
3.0000,0,gripper_left_sensor_4,0,0,0.5544,-0.0864,0.0129,0.7062,0.7079,0.0142,0.0059,-0.3686,12.7011,0.0399,12.7065,-12.7063
3.0000,0,gripper_right_sensor_3,0,0,0.5425,-0.0029,0.0132,-0.7079,0.7062,0.0059,-0.0142,0.0191,-0.6060,-0.0017,0.6063,-0.6062
3.0000,0,gripper_right_sensor_4,0,0,0.5520,-0.0026,0.0131,-0.7079,0.7062,0.0059,-0.0142,0.4535,-14.3919,-0.0412,14.3991,-14.3987
3.2000,0,gripper_left_sensor_4,0,0,0.5543,-0.0866,0.0129,0.7062,0.7078,0.0136,0.0054,-0.3507,12.7681,0.0374,12.7730,-12.7727
3.2000,0,gripper_right_sensor_3,0,0,0.5426,-0.0031,0.0132,-0.7078,0.7062,0.0054,-0.0136,0.0190,-0.6339,-0.0017,0.6342,-0.6342
3.2000,0,gripper_right_sensor_4,0,0,0.5521,-0.0029,0.0131,-0.7078,0.7062,0.0054,-0.0136,0.4268,-14.2479,-0.0378,14.2543,-14.2540
3.4000,0,gripper_left_sensor_4,0,0,0.5543,-0.0868,0.0129,0.7063,0.7078,0.0131,0.0050,-0.3365,12.8309,0.0355,12.8354,-12.8351
3.4000,0,gripper_right_sensor_3,0,0,0.5426,-0.0034,0.0132,-0.7078,0.7063,0.0050,-0.0131,0.0186,-0.6486,-0.0016,0.6489,-0.6489
3.4000,0,gripper_right_sensor_4,0,0,0.5521,-0.0031,0.0131,-0.7078,0.7063,0.0050,-0.0131,0.4057,-14.1262,-0.0352,14.1321,-14.1317
3.6000,0,gripper_left_sensor_4,0,0,0.5542,-0.0871,0.0130,0.7064,0.7077,0.0128,0.0048,-0.3289,12.9048,0.0332,12.9090,-12.9087
3.6000,0,gripper_right_sensor_3,0,0,0.5426,-0.0036,0.0132,-0.7077,0.7064,0.0048,-0.0128,0.0188,-0.6724,-0.0015,0.6727,-0.6727
3.6000,0,gripper_right_sensor_4,0,0,0.5521,-0.0033,0.0131,-0.7077,0.7064,0.0048,-0.0128,0.3916,-13.9900,-0.0320,13.9955,-13.9952
3.8000,0,gripper_left_sensor_4,0,0,0.5542,-0.0873,0.0130,0.7064,0.7076,0.0126,0.0046,-0.3232,12.9739,0.0310,12.9780,-12.9777
3.8000,0,gripper_right_sensor_3,0,0,0.5426,-0.0038,0.0132,-0.7076,0.7064,0.0046,-0.0126,0.0185,-0.6762,-0.0014,0.6764,-0.6764
3.8000,0,gripper_right_sensor_4,0,0,0.5521,-0.0036,0.0131,-0.7076,0.7064,0.0046,-0.0126,0.3806,-13.8827,-0.0292,13.8879,-13.8876
4.0000,0,gripper_left_sensor_4,0,0,0.5541,-0.0875,0.0130,0.7065,0.7076,0.0124,0.0044,-0.3179,13.0340,0.0291,13.0379,-13.0376
4.0000,0,gripper_right_sensor_3,0,0,0.5426,-0.0040,0.0133,-0.7076,0.7065,0.0044,-0.0124,0.0182,-0.6786,-0.0013,0.6789,-0.6788
4.0000,0,gripper_right_sensor_4,0,0,0.5522,-0.0037,0.0131,-0.7076,0.7065,0.0044,-0.0124,0.3707,-13.7863,-0.0269,13.7913,-13.7910
4.2000,0,gripper_left_sensor_4,0,0,0.5541,-0.0876,0.0130,0.7065,0.7075,0.0122,0.0043,-0.3128,13.0862,0.0275,13.0900,-13.0897
4.2000,0,gripper_right_sensor_3,0,0,0.5426,-0.0041,0.0133,-0.7075,0.7065,0.0043,-0.0122,0.0180,-0.6805,-0.0012,0.6808,-0.6808
4.2000,0,gripper_right_sensor_4,0,0,0.5522,-0.0039,0.0131,-0.7075,0.7065,0.0043,-0.0122,0.3617,-13.6985,-0.0249,13.7033,-13.7029
4.4000,0,gripper_left_sensor_4,0,0,0.5541,-0.0878,0.0130,0.7066,0.7075,0.0120,0.0041,-0.3079,13.1328,0.0261,13.1364,-13.1361
4.4000,0,gripper_right_sensor_3,0,0,0.5427,-0.0043,0.0133,-0.7075,0.7066,0.0041,-0.0120,0.0178,-0.6845,-0.0012,0.6848,-0.6848
4.4000,0,gripper_right_sensor_4,0,0,0.5522,-0.0041,0.0132,-0.7075,0.7066,0.0041,-0.0120,0.3532,-13.6141,-0.0232,13.6187,-13.6184
4.6000,0,gripper_left_sensor_4,0,0,0.5541,-0.0879,0.0131,0.7066,0.7075,0.0119,0.0040,-0.3032,13.1703,0.0249,13.1738,-13.1735
4.6000,0,gripper_right_sensor_3,0,0,0.5427,-0.0045,0.0133,-0.7075,0.7066,0.0040,-0.0119,0.0175,-0.6853,-0.0011,0.6855,-0.6855
4.6000,0,gripper_right_sensor_4,0,0,0.5522,-0.0042,0.0132,-0.7075,0.7066,0.0040,-0.0119,0.3456,-13.5423,-0.0218,13.5467,-13.5464
4.8000,0,gripper_left_sensor_4,0,0,0.5540,-0.0881,0.0131,0.7066,0.7074,0.0117,0.0039,-0.2989,13.2018,0.0239,13.2052,-13.2050
4.8000,0,gripper_right_sensor_3,0,0,0.5427,-0.0046,0.0133,-0.7074,0.7066,0.0039,-0.0117,0.0173,-0.6870,-0.0010,0.6872,-0.6872
4.8000,0,gripper_right_sensor_4,0,0,0.5522,-0.0044,0.0132,-0.7074,0.7066,0.0039,-0.0117,0.3388,-13.4762,-0.0206,13.4804,-13.4801
5.0000,0,gripper_left_sensor_4,0,0,0.4734,-0.0397,0.3848,0.6578,0.6456,-0.2595,0.2885,-0.2949,13.2329,0.0230,13.2363,-13.2281
5.0000,0,gripper_right_sensor_3,0,0,0.4643,0.0397,0.3754,-0.6456,0.6578,0.2885,0.2595,0.0171,-0.6894,-0.0010,0.6896,-0.6892
5.0000,0,gripper_right_sensor_4,0,0,0.4709,0.0402,0.3822,-0.6456,0.6578,0.2885,0.2595,0.3324,-13.4099,-0.0195,13.4140,-13.4061
5.2000,0,gripper_right_sensor_1,0,0,0.4355,0.0280,0.2992,-0.6642,0.6746,0.2768,0.1649,0.0301,-0.2564,0.0148,0.2586,-0.2584
5.2000,0,gripper_right_sensor_3,0,0,0.4412,0.0283,0.2916,-0.6642,0.6746,0.2768,0.1649,3.5213,-27.7062,1.6081,27.9754,-27.9690
5.4000,0,gripper_right_sensor_1,0,0,0.4227,-0.0135,0.1639,-0.6740,0.6865,0.2688,-0.0459,-2617.2869,-1411.2555,-1001.0215,3137.4954,-70.5394
5.4000,0,gripper_right_sensor_2,0,0,0.4308,-0.0094,0.1668,-0.6740,0.6865,0.2688,-0.0459,2658.7356,1189.7964,781.4879,3015.8271,-127.4556
5.4000,0,gripper_right_sensor_4,0,0,0.4337,-0.0089,0.1577,-0.6740,0.6865,0.2688,-0.0459,-28.3704,77.4110,-31.9875,88.4339,84.5850
5.6000,0,gripper_right_sensor_2,0,0,0.4580,-0.0494,0.0997,-0.6808,0.6907,0.2188,-0.1076,0.1410,-0.2700,0.0189,0.3052,-0.3051
5.6000,0,gripper_right_sensor_4,0,0,0.4595,-0.0492,0.0903,-0.6808,0.6907,0.2188,-0.1076,15.7751,-30.2040,2.1104,34.1407,-34.1322
5.8000,0,gripper_right_sensor_2,0,0,0.4876,-0.0831,0.0671,-0.6972,0.6913,0.1598,-0.1023,0.7931,-1.9333,0.0223,2.0898,-2.0895
5.8000,0,gripper_right_sensor_4,0,0,0.4884,-0.0829,0.0577,-0.6972,0.6913,0.1598,-0.1023,5.1036,-12.9722,0.1232,13.9406,-13.9402
6.0000,0,gripper_left_sensor_2,0,0,0.5334,-0.1794,0.0511,0.6923,0.7030,0.0981,0.1295,-14.8088,-246.1034,725.7566,766.4912,223.0024
6.0000,0,gripper_left_sensor_4,0,0,0.5338,-0.1792,0.0416,0.6923,0.7030,0.0981,0.1295,-1.6117,-69.8110,-23.7057,73.7437,65.8546
6.0000,0,gripper_right_sensor_1,0,0,0.4953,-0.0959,0.0514,-0.7030,0.6923,0.1295,-0.0981,-3240.1233,-1133.2648,-306.5895,3446.2566,-46.4701
6.0000,0,gripper_right_sensor_2,0,0,0.5044,-0.0928,0.0519,-0.7030,0.6923,0.1295,-0.0981,1971.6782,599.9900,-1.5152,2060.9475,-58.1494
6.0000,0,gripper_right_sensor_3,0,0,0.4957,-0.0957,0.0419,-0.7030,0.6923,0.1295,-0.0981,31.0382,18.7954,-1392.5873,1393.0599,-2.8614
6.0000,0,gripper_right_sensor_4,0,0,0.5048,-0.0926,0.0423,-0.7030,0.6923,0.1295,-0.0981,34.8607,21.1101,-1564.0900,1564.6208,-3.2137
6.2000,0,gripper_left_sensor_1,0,0,0.5359,-0.1876,0.0483,0.7010,0.7020,0.0729,0.1023,-0.0183,0.0705,-0.0002,0.0729,-0.0729
6.2000,0,gripper_left_sensor_3,0,0,0.5363,-0.1876,0.0387,0.7010,0.7020,0.0729,0.1023,-0.3920,1.5142,-0.0050,1.5641,-1.5640
6.2000,0,gripper_left_sensor_4,0,0,0.5455,-0.1852,0.0391,0.7010,0.7020,0.0729,0.1023,-3.1340,12.1062,-0.0402,12.5054,-12.5050
6.2000,0,gripper_right_sensor_4,0,0,0.5248,-0.1035,0.0388,-0.7020,0.7010,0.1023,-0.0729,3.8159,-14.7402,0.0484,15.2262,-15.2257
6.4000,0,gripper_left_sensor_3,0,0,0.5364,-0.1875,0.0305,0.7043,0.7014,0.0669,0.0862,-0.0917,0.4120,-0.0029,0.4221,-0.4221
6.4000,0,gripper_left_sensor_4,0,0,0.5457,-0.1854,0.0308,0.7043,0.7014,0.0669,0.0862,-3.1497,14.1520,-0.0993,14.4986,-14.4983
6.4000,0,gripper_right_sensor_2,0,0,0.5272,-0.1029,0.0397,-0.7014,0.7043,0.0862,-0.0669,0.0086,-0.0388,0.0003,0.0398,-0.0398
6.4000,0,gripper_right_sensor_4,0,0,0.5275,-0.1029,0.0302,-0.7014,0.7043,0.0862,-0.0669,3.3603,-15.0981,0.1054,15.4679,-15.4676
6.6000,0,gripper_left_sensor_1,0,0,0.5327,-0.1875,0.0363,0.7083,0.7038,0.0307,0.0449,-0.0092,0.0788,-0.0006,0.0793,-0.0793
6.6000,0,gripper_left_sensor_3,0,0,0.5329,-0.1876,0.0268,0.7083,0.7038,0.0307,0.0449,-0.3474,3.2878,-0.0222,3.3062,-3.3061
6.6000,0,gripper_left_sensor_4,0,0,0.5424,-0.1865,0.0270,0.7083,0.7038,0.0307,0.0449,-1.6948,14.5214,-0.1084,14.6203,-14.6194
6.6000,0,gripper_right_sensor_2,0,0,0.5331,-0.1016,0.0358,-0.7038,0.7083,0.0449,-0.0307,0.0057,-0.0490,0.0004,0.0493,-0.0493
6.6000,0,gripper_right_sensor_4,0,0,0.5333,-0.1016,0.0263,-0.7038,0.7083,0.0449,-0.0307,1.6656,-15.7683,0.1226,15.8565,-15.8562
6.8000,0,gripper_left_sensor_3,0,0,0.5314,-0.1872,0.0252,0.7094,0.7043,0.0123,0.0242,-0.0455,0.8586,-0.0065,0.8598,-0.8598
6.8000,0,gripper_left_sensor_4,0,0,0.5409,-0.1867,0.0254,0.7094,0.7043,0.0123,0.0242,-0.9568,17.7921,-0.1252,17.8182,-17.8178
6.8000,0,gripper_right_sensor_4,0,0,0.5364,-0.1010,0.0247,-0.7043,0.7094,0.0242,-0.0123,0.9010,-16.9939,0.1282,17.0182,-17.0179
7.0000,0,gripper_left_sensor_3,0,0,0.5308,-0.1869,0.0246,0.7094,0.7046,0.0051,0.0160,-0.0095,0.3137,-0.0022,0.3138,-0.3138
7.0000,0,gripper_left_sensor_4,0,0,0.5403,-0.1866,0.0248,0.7094,0.7046,0.0051,0.0160,-0.5679,18.3414,-0.1171,18.3506,-18.3502
7.0000,0,gripper_right_sensor_3,0,0,0.5283,-0.1010,0.0240,-0.7046,0.7094,0.0160,-0.0051,0.0022,-0.0740,0.0005,0.0740,-0.0740
7.0000,0,gripper_right_sensor_4,0,0,0.5378,-0.1007,0.0242,-0.7046,0.7094,0.0160,-0.0051,0.5260,-17.3575,0.1198,17.3659,-17.3655
7.2000,0,gripper_left_sensor_3,0,0,0.5306,-0.1866,0.0244,0.7091,0.7050,0.0018,0.0123,-0.0013,0.0658,-0.0004,0.0659,-0.0659
7.2000,0,gripper_left_sensor_4,0,0,0.5401,-0.1865,0.0245,0.7091,0.7050,0.0018,0.0123,-0.3821,18.3386,-0.1010,18.3429,-18.3425
7.2000,0,gripper_right_sensor_3,0,0,0.5289,-0.1008,0.0239,-0.7050,0.7091,0.0123,-0.0018,0.0077,-0.3810,0.0023,0.3811,-0.3811
7.2000,0,gripper_right_sensor_4,0,0,0.5384,-0.1006,0.0240,-0.7050,0.7091,0.0123,-0.0018,0.3436,-16.9978,0.1026,17.0015,-17.0012
7.4000,0,gripper_left_sensor_4,0,0,0.5401,-0.1863,0.0244,0.7089,0.7052,0.0003,0.0106,-0.2989,18.6485,-0.0887,18.6511,-18.6507
7.4000,0,gripper_right_sensor_3,0,0,0.5292,-0.1007,0.0238,-0.7052,0.7089,0.0106,-0.0003,0.0084,-0.5468,0.0029,0.5469,-0.5469
7.4000,0,gripper_right_sensor_4,0,0,0.5387,-0.1006,0.0239,-0.7052,0.7089,0.0106,-0.0003,0.2651,-17.1739,0.0908,17.1762,-17.1759
7.6000,0,gripper_left_sensor_2,0,0,0.5493,-0.1845,0.1629,0.7056,0.7058,0.0523,0.0333,-2.0638,18.4393,0.0268,18.5544,-18.5532
7.6000,0,gripper_right_sensor_1,0,0,0.5294,-0.0999,0.1633,-0.7058,0.7056,0.0333,-0.0523,0.4073,-3.6380,-0.0016,3.6607,-3.6604
7.6000,0,gripper_right_sensor_2,0,0,0.5389,-0.0988,0.1630,-0.7058,0.7056,0.0333,-0.0523,1.8823,-16.5053,-0.0084,16.6123,-16.6115
7.8000,0,gripper_left_sensor_3,0,0,0.5524,-0.1849,0.2217,0.7011,0.7079,0.0662,0.0534,-0.0646,0.3867,0.0042,0.3921,-0.3921
7.8000,0,gripper_left_sensor_4,0,0,0.5618,-0.1833,0.2216,0.7011,0.7079,0.0662,0.0534,-2.5322,15.1479,0.1629,15.3590,-15.3585
